"SkuId","Description","ServiceDisplayName","ResourceFamily","ResourceGroup","ServiceRegion","UsageUnitDescription","BaseUnitDescription","BaseUnitConversionFactor","StartUsageAmount","DisaplayQuantity","CurrencyCode","Unit","Nanos","GeoTaxonomy","PricePerUsageUnit"
"F75D-4DFC-B8E4","Licensing Fee for SQL Server 2014 Web on VM with 40 VCPU","Compute Engine","License","SQLServer2014Web","global","hour","second","3600","0","1","USD","0","440000000","GLOBAL","0.44"
"F77D-7D68-C242","Licensing Fee for SQL Server 2012 Standard on VM with 40 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","6","580000000","GLOBAL","6.58"
"F7AE-0992-FA57","Licensing Fee for SQL Server 2014 Enterprise on VM with 64 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600",,"1",,,,"GLOBAL","0"
"F7BA-14F6-2365","Licensing Fee for SQL Server 2016 Web on VM with 84 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","0","924000000","GLOBAL","0.924"
"F7FD-58E5-BD30","Network Inter Region Egress from Virginia to Los Angeles","Compute Engine","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","10000000",,"0.01"
"F824-A12C-E4A0","Licensing Fee for SQL Server 2016 Enterprise on VM with 72 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","28","728000000","GLOBAL","28.728"
"F82A-B147-7746","Licensing Fee for SQL Server 2016 Standard (GPU cost)","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"F931-05A6-D544","Licensing Fee for SQL Server 2016 Standard on VM with 96 or more VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","15","792000000","GLOBAL","15.792"
"F983-622F-1AFE","Licensing Fee for SQL Server 2014 Standard on VM with 54 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","8","883000000","GLOBAL","8.883"
"F9A4-F941-04D1","Licensing Fee for SQL Server 2012 Web on VM with 44 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","484000000","GLOBAL","0.484"
"F9E7-0876-371C","Network Vpn Internet Egress from Virginia to South America","Compute Engine","Network","VPNInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"FA55-040A-ECB5","Licensing Fee for Windows Server 2003 on g1-small","Compute Engine","License","Windows2003","global","hour","second","3600","0","1","USD","0","20000000","GLOBAL","0.02"
"FAA6-1E42-95AE","Licensing Fee for Windows Server 2003 (GPU cost)","Compute Engine","License","Windows2003","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"FB52-5E2C-02D2","Licensing Fee for SQL Server 2017 Enterprise on VM with 72 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","28","728000000","GLOBAL","28.728"
"FBDB-B368-1A4E","Licensing Fee for SQL Server 2016 Standard on VM with 48 VCPU","Compute Engine","License","SQLServer2016Standard","global","hour","second","3600","0","1","USD","7","896000000","GLOBAL","7.896"
"FBE2-920D-5B6E","Licensing Fee for SQL Server 2017 Standard on VM with 58 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","9","541000000","GLOBAL","9.541"
"FBF4-D5D3-422C","Licensing Fee for SQL Server 2017 Standard (RAM cost)","Compute Engine","License","Google","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"FC40-F84C-BD46","Licensing Fee for SQL Server 2016 Express (CPU cost)","Compute Engine","License","SQLServer2016Express","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"FC83-3B84-848A","Licensing Fee for SQL Server 2012 Web on VM with 52 VCPU","Compute Engine","License","SQLServer2012Web","global","hour","second","3600","0","1","USD","0","572000000","GLOBAL","0.572"
"FD11-C7FF-52CF","Network Vpn Inter Region Egress from Virginia to Los Angeles","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","10000000",,"0.01"
"FD5F-7DE5-8E59","Licensing Fee for Windows Server 1709 Datacenter Edition (GPU cost)","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","0","GLOBAL","0"
"FD6D-A8E5-CD5F","Licensing Fee for SQL Server 2014 Enterprise on VM with 94 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","37","506000000","GLOBAL","37.506"
"FD92-ECF2-94B0","Network Inter Region Ingress from Frankfurt to Virginia","Compute Engine","Network","InterregionIngress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"FDE3-6D75-8A04","Licensing Fee for SQL Server 2012 Standard on VM with 58 VCPU","Compute Engine","License","SQLServer2012Standard","global","hour","second","3600","0","1","USD","9","541000000","GLOBAL","9.541"
"FE40-F057-0BC5","Licensing Fee for SQL Server 2017 Enterprise on VM with 78 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","31","122000000","GLOBAL","31.122"
"FE52-C564-CCB8","Licensing Fee for SQL Server 2017 Enterprise on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","1","596000000","GLOBAL","1.596"
"FE5D-3D56-8FF4","Licensing Fee for Windows Server 1709 Datacenter Edition on g1-small","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","0","20000000","GLOBAL","0.02"
"FE77-AC81-4CA5","Licensing Fee for SQL Server 2014 Enterprise (RAM cost)","Compute Engine","License","SQLServer2014Enterprise","global","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","GLOBAL","0"
"FEB3-E6AE-9376","Licensing Fee for SQL Server 2017 Standard on VM with 64 VCPU","Compute Engine","License","Google","global","hour","second","3600","0","1","USD","10","528000000","GLOBAL","10.528"
"FF92-C857-284C","Licensing Fee for SQL Server 2014 Enterprise on VM with 34 VCPU","Compute Engine","License","SQLServer2014Enterprise","global","hour","second","3600","0","1","USD","13","566000000","GLOBAL","13.566"
"FFBD-33DC-4FFA","Licensing Fee for SQL Server 2014 Standard on VM with 62 VCPU","Compute Engine","License","SQLServer2014Standard","global","hour","second","3600","0","1","USD","10","199000000","GLOBAL","10.199"
"FFD2-8DDF-1858","Network Vpn Inter Region Egress from Virginia to Singapore","Compute Engine","Network","VPNInterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","80000000",,"0.08"
"FFE3-9EB8-28D7","Licensing Fee for SQL Server 2016 Web on g1-small","Compute Engine","License","SQLServer2016Web","global","hour","second","3600","0","1","USD","0","44000000","GLOBAL","0.044"
"FFE3-BB52-E9A8","Licensing Fee for SQL Server 2014 Standard on VM with 64 VCPU","Compute Engine","License","Microsoft","global","hour","second","3600","0","1","USD","10","528000000","GLOBAL","10.528"
"00F5-03E0-8A7E","Network Internet Egress from Northern Virginia to Northern Virginia","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"0145-1F2C-7D5A","Network Google Egress from Northern Virginia to Zurich","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"0154-7BAE-89A4","Cloud SQL for PostgreSQL: Regional - vCPU in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesCPU","us-east4","hour","second","3600","0","1","USD","0","88400000","REGIONAL","0.0884"
"0496-00FF-6973","Cloud SQL for MySQL: Zonal - 16 vCPU + 60GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","1","156800000","REGIONAL","1.1568"
"0639-772D-EFC6","Cloud SQL for MySQL: Zonal - 96 vCPU + 360GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","6","939900000","REGIONAL","6.9399"
"0811-3D7E-F144","Network Google Egress from Northern Virginia to Singapore","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"08FB-8522-859B","Network Internet Egress from Northern Virginia to Japan","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"0A74-86B6-0259","Cloud SQL for PostgreSQL: Regional - Small instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesG1Small","us-east4","hour","second","3600","0","1","USD","0","74900000","REGIONAL","0.0749"
"0B6E-BB67-EA79","Cloud SQL for MySQL: Zonal - Standard storage in Northern Virginia","Cloud SQL","ApplicationServices","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","181900000","REGIONAL","0.1819"
"0BDD-15E0-B4B5","Cloud SQL for MySQL: Regional - vCPU in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesCPU","us-east4","hour","second","3600","0","1","USD","0","88400000","REGIONAL","0.0884"
"0D39-3FAE-0321","Network Inter Region Egress from Northern Virginia to Osaka","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"0D7A-665F-71DE","Cloud SQL for SQL Server: Zonal - RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesRAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","7500000","REGIONAL","0.0075"
"0DA8-5D33-46FB","Cloud SQL for MySQL: Regional - 2 vCPU + 13GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","0","376700000","REGIONAL","0.3767"
"0EA9-E8B6-8D43","Cloud SQL for MySQL: Zonal - 32 vCPU + 120GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","2","313300000","REGIONAL","2.3133"
"0EB5-A459-972F","Cloud SQL for PostgreSQL: Regional - Standard storage in Northern Virginia","Cloud SQL","ApplicationServices","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","363800000","REGIONAL","0.3638"
"1114-665D-155C","Network Inter Region Egress from Northern Virginia to Mumbai","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"113A-644C-5258","Network Google Egress from Northern Virginia to Seoul","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"11E5-7301-9A9D","Network Inter Region Egress from Northern Virginia to Seoul","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"132F-0D10-1691","Network Google Egress from Northern Virginia to Western Europe","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"1501-9589-4062","Cloud SQL for PostgreSQL: Regional - RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesRAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","15000000","REGIONAL","0.015"
"1557-F726-0639","Cloud SQL for SQL Server: Regional - IP address reservation in Northern Virginia","Cloud SQL","Network","IpAddress","us-east4","hour","second","3600","0","1","USD","0","10700000","REGIONAL","0.0107"
"15DE-1ACF-71EF","Network Google Egress from Northern Virginia to Las Vegas","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"1700-7FB8-5AC2","Cloud SQL for PostgreSQL: Regional - Micro instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesF1Micro","us-east4","hour","second","3600","0","1","USD","0","22500000","REGIONAL","0.0225"
"1867-4FF7-DF2B","Cloud SQL for MySQL: Zonal - 4 vCPU + 26GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","0","376700000","REGIONAL","0.3767"
"1918-450A-B0FB","Cloud SQL for SQL Server: Zonal - Standard storage in Northern Virginia","Cloud SQL","ApplicationServices","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","181900000","REGIONAL","0.1819"
"1B8F-8075-8F31","Network Internet Egress from Northern Virginia to Sydney","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"1BE7-F3BD-1E20","Network Internet Egress from Northern Virginia to Las Vegas","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"1C61-7D4E-D384","Network Google Egress from Northern Virginia to Osaka","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"21DA-4C36-D325","Network Inter Region Egress from Northern Virginia to Americas","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"22AD-402E-F0F8","Cloud SQL: Backups in Northern Virginia","Cloud SQL","ApplicationServices","PDSnapshot","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","85600000","REGIONAL","0.0856"
"238B-850A-001D","Cloud SQL for MySQL: Regional - 32 vCPU + 120GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","4","626600000","REGIONAL","4.6266"
"249B-ACD4-FCA8","Network Google Egress from Northern Virginia to EMEA","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"24A6-BA9E-9668","Network Google Egress from Northern Virginia to Japan","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"2658-7985-4455","Network Inter Region Egress from Northern Virginia to Jakarta","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"267D-D5B6-3AB7","Network Google Egress from Northern Virginia to Los Angeles","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"26C0-E60E-581E","Network Google Egress from Northern Virginia to Australia","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"2756-FF87-FFD7","Cloud SQL for PostgreSQL: Zonal - Low cost storage in Northern Virginia","Cloud SQL","ApplicationServices","PDStandard","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","96300000","REGIONAL","0.0963"
"2834-F227-904A","Cloud SQL for MySQL: Regional - 4 vCPU + 26GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","0","753500000","REGIONAL","0.7535"
"2983-776A-09BD","Network Google Egress from Northern Virginia to Melbourne","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"2A2A-670E-0413","Network Google Egress from Northern Virginia to Africa","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"2A85-3174-7166","Network Internet Egress from Northern Virginia to Eastern Europe","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"2AFE-4226-8E2E","Network Internet Egress from Northern Virginia to China","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"2BB2-AD27-9C39","Cloud SQL for MySQL: Regional - Micro instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesF1Micro","us-east4","hour","second","3600","0","1","USD","0","22500000","REGIONAL","0.0225"
"2CF1-F71C-7759","Network Inter Region Egress from Northern Virginia to Africa","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"2D52-9DDF-08CF","Cloud SQL for MySQL: Zonal - RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesRAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","7500000","REGIONAL","0.0075"
"2DA6-2CD9-B908","Cloud SQL for SQL Server: Regional - vCPU in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesCPU","us-east4","hour","second","3600","0","1","USD","0","88400000","REGIONAL","0.0884"
"2DBA-2DE9-E7E8","Cloud SQL for PostgreSQL: Regional - IP address reservation in Northern Virginia","Cloud SQL","Network","IpAddress","us-east4","hour","second","3600","0","1","USD","0","10700000","REGIONAL","0.0107"
"2E33-5CBB-97A5","Cloud SQL for PostgreSQL: Zonal - Micro instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesF1Micro","us-east4","hour","second","3600","0","1","USD","0","11200000","REGIONAL","0.0112"
"2E54-45F4-9736","Network Inter Region Egress from Northern Virginia to Toronto","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"2F12-8003-0317","Network Inter Region Egress from Northern Virginia to Los Angeles","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"306B-158A-EC0D","Network Internet Egress from Northern Virginia to Singapore","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"3154-3E73-3017","Cloud SQL for MySQL: Zonal - 32 vCPU + 208GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","3","14000000","REGIONAL","3.014"
"32C2-AF02-0414","Network Google Egress from Northern Virginia to Mumbai","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"32FA-D67A-D90C","Network Internet Egress from Northern Virginia to Delhi","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"34BC-A331-56CC","Network Inter Region Egress from Northern Virginia to Singapore","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"34C4-D6A4-AEFD","Cloud SQL for MySQL: Read Replica (free with promotional discount until September 2021) - vCPU + RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2Instances","us-east4","hour","second","3600","0","1","USD","0","0","REGIONAL","0"
"3517-107A-245D","Network Google Egress from Northern Virginia to APAC","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"3595-EB24-EB09","Network Inter Region Egress from Northern Virginia to Japan","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"35D3-014C-3C61","Cloud SQL for MySQL: Regional - 64 vCPU + 240GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","9","253100000","REGIONAL","9.2531"
"36CC-C00B-B989","Network Inter Region Egress from Northern Virginia to Frankfurt","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"3887-85C3-2D91","Network Inter Region Egress from Northern Virginia to Zurich","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"396B-A5B3-39CC","Network Google Egress from Northern Virginia to Americas","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"39DF-620E-2808","Network Inter Region Egress from Northern Virginia to APAC","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"39FA-CCEA-9A10","Cloud SQL for MySQL: Zonal - 8 vCPU + 30GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","0","578200000","REGIONAL","0.5782"
"3C9F-1966-FEFD","Network Google Egress from Northern Virginia to Northern Virginia","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","0",,"0"
"3EFB-5438-0C31","Cloud SQL for SQL Server: Zonal - vCPU in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesCPU","us-east4","hour","second","3600","0","1","USD","0","44200000","REGIONAL","0.0442"
"4006-7769-1269","Network Internet Egress from Northern Virginia to EMEA","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"4091-A4D6-15D4","Cloud SQL for MySQL: Zonal - 96 vCPU + 624GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","9","41900000","REGIONAL","9.0419"
"40CB-6740-F33B","Network Internet Egress from Northern Virginia to Finland","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"43B1-638B-D3D4","Network Inter Region Egress from Northern Virginia to Eastern Europe","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"45F4-B970-D658","Cloud SQL for MySQL: Regional - 64 vCPU + 416GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","12","55900000","REGIONAL","12.0559"
"4A48-577B-D8D1","Cloud SQL for MySQL: Read Replica (free with promotional discount until September 2021) - RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesRAM","us-east4","gibibyte hour","byte second","3865470566400","0","1","USD","0","0","REGIONAL","0"
"4B82-064B-4EAA","Network Inter Region Egress from Northern Virginia to Montreal","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"4E16-A267-844A","Network Google Egress from Northern Virginia to Salt Lake City","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"4E8C-3315-94B5","Cloud SQL for MySQL: Zonal - 64 vCPU + 416GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","6","28000000","REGIONAL","6.028"
"4EC3-E454-C896","Cloud SQL for MySQL: Regional - 2 vCPU + 7.5GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","0","289100000","REGIONAL","0.2891"
"4ED6-C251-FD79","Network Google Egress from Northern Virginia to London","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"4F7E-3927-977C","Cloud SQL for SQL Server: Zonal - IP address reservation in Northern Virginia","Cloud SQL","Network","IpAddress","us-east4","hour","second","3600","0","1","USD","0","10700000","REGIONAL","0.0107"
"4FF3-1012-C9E7","Network Internet Egress from Northern Virginia to South America","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"5024-1A3F-F51D","Network Internet Egress from Northern Virginia to Seoul","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"5068-8825-84FB","Cloud SQL for MySQL: Zonal - 64 vCPU + 240GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","4","626600000","REGIONAL","4.6266"
"5114-2CCE-1EF9","Network Internet Egress from Northern Virginia to London","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"515F-BDD4-21D0","Network Internet Egress from Northern Virginia to Osaka","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"5399-F4CC-18F7","Cloud SQL for MySQL: Zonal - 4 vCPU + 15GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Standard","us-east4","hour","second","3600","0","1","USD","0","289100000","REGIONAL","0.2891"
"54F8-099D-3036","Network Inter Region Egress from Northern Virginia to Sydney","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"5737-A31F-DA36","Network Internet Egress from Northern Virginia to Zurich","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"5A30-FC40-9986","Network Inter Region Egress from Northern Virginia to Sao Paulo","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"5D81-E6D3-11CF","Cloud SQL for MySQL: Regional - 8 vCPU + 52GB RAM in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesN1Highmem","us-east4","hour","second","3600","0","1","USD","1","507000000","REGIONAL","1.5070000000000001"
"5D8D-2A14-0809","Network Internet Egress from Northern Virginia to Mumbai","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"5E58-40A1-99ED","Commitment - dollar based v1: Cloud SQL database us-east4 for 3 years","Cloud SQL","ApplicationServices","SQLGen1Instances","us-east4","hour","second","3600","0","1","USD","0","4800000","REGIONAL","0.0048"
"5ECB-494B-A703","Network Internet Egress from Northern Virginia to Melbourne","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"638A-FA06-E0FF","Network Internet Egress from Northern Virginia to Netherlands","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"6399-C6F3-9FE7","Cloud SQL for MySQL: Read Replica (free with promotional discount until September 2021) - Standard storage in Northern Virginia","Cloud SQL","ApplicationServices","SSD","us-east4","gibibyte month","byte second","2783138807808000","0","1","USD","0","0","REGIONAL","0"
"645D-053D-5DF7","Network Inter Region Egress from Northern Virginia to Hong Kong","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"64EA-0BE0-EE0A","Network Internet Egress from Northern Virginia to Middle East","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","190000000",,"0.19"
"676E-DBC4-B754","Cloud SQL for PostgreSQL: Zonal - Small instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesG1Small","us-east4","hour","second","3600","0","1","USD","0","37500000","REGIONAL","0.0375"
"682F-EF15-2757","Cloud SQL for MySQL: Zonal - Micro instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesF1Micro","us-east4","hour","second","3600","0","1","USD","0","11200000","REGIONAL","0.0112"
"685B-2EBF-51F6","Network Google Egress from Northern Virginia to Montreal","Cloud SQL","Network","PremiumInternetEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"686D-8765-BF0E","Network Inter Region Egress from Northern Virginia to Central America","Cloud SQL","Network","InterregionEgress","us-east4","gibibyte","byte","1073741824","0","1","USD","0","120000000",,"0.12"
"6ED1-1F97-629F","Cloud SQL for MySQL: Regional - Small instance in Northern Virginia","Cloud SQL","ApplicationServices","SQLGen2InstancesG1Small","us-east4","hour","second","3600","0","1","USD","0","74900000","REGIONAL","0.0749"
